@relation occupancy_detection_training_dataset

@attribute Temperature numeric
@attribute Humidity numeric
@attribute Light numeric
@attribute CO2 numeric
@attribute HumidityRatio numeric
@attribute Occupancy {Y,N}

@data
20.89,23.5,0,442.5,0.003585,N
20.89,23.5,0,440.5,0.003585,N
20.89,23.5,0,443,0.003585,N
20.89,23.5,0,453,0.003585,N
20.89,23.43,0,450,0.003574,N
20.89,23.45,0,451,0.003576,N
20.89,23.39,0,452.33,0.003568,N
20.89,23.45,0,448,0.003576,N
20.89,23.39,0,448,0.003568,N
20.84,23.4,0,446.5,0.003558,N
20.89,23.39,0,449,0.003568,N
20.84,23.34,0,446.5,0.003549,N
20.89,23.39,0,448,0.003568,N
20.89,23.39,0,450.5,0.003568,N
20.89,23.39,0,450.5,0.003568,N
20.84,23.34,0,448,0.003549,N
20.89,23.39,0,448,0.003568,N
20.89,23.34,0,451,0.00356,N
20.87,23.29,0,450,0.003548,N
20.89,23.34,0,448.5,0.00356,N
20.86,23.26,0,449.5,0.003541,N
20.89,23.29,0,446,0.003553,N
20.89,23.29,0,443,0.003553,N
20.89,23.29,0,443,0.003553,N
20.89,23.29,0,448,0.003553,N
20.84,23.25,0,448.5,0.003535,N
20.89,23.29,0,448.5,0.003553,N
20.89,23.29,0,448,0.003553,N
20.89,23.29,0,450.5,0.003553,N
20.89,23.2,0,451,0.003539,N
20.89,23.2,0,453,0.003539,N
20.89,23.2,0,449,0.003539,N
20.89,23.2,0,448.5,0.003539,N
20.89,23.2,0,448.5,0.003539,N
20.89,23.15,0,448.5,0.003531,N
20.89,23.15,0,453.5,0.003531,N
20.84,23.08,0,451,0.003509,N
20.89,23.1,0,451.33,0.003523,N
20.89,23.1,0,452,0.003523,N
20.89,23.1,0,452.5,0.003523,N
20.86,23.07,0,450.5,0.003511,N
20.89,23.1,0,445.67,0.003523,N
20.89,23.1,0,449.5,0.003523,N
20.89,23.1,0,450,0.003523,N
20.89,23.1,0,454,0.003523,N
20.89,23.1,0,452,0.003523,N
20.89,23.1,0,453.75,0.003523,N
20.89,23.1,0,448.5,0.003523,N
20.89,23.1,0,447,0.003523,N
20.89,23.1,0,447.75,0.003523,N
20.89,23.1,0,452,0.003523,N
20.89,23,0,454,0.003508,N
20.84,23.05,0,455,0.003505,N
20.89,23.1,0,455,0.003523,N
20.86,23.07,0,449,0.003511,N
20.89,23,0,449,0.003508,N
20.89,23,0,452,0.003508,N
20.89,23,0,449,0.003508,N
20.79,22.89,0,450,0.00347,N
20.79,22.89,0,452,0.00347,N
20.84,22.95,0,449,0.003489,N
20.79,22.89,0,448.33,0.00347,N
20.79,22.84,0,448,0.003462,N
20.79,22.84,0,449.5,0.003462,N
20.79,22.89,0,454,0.00347,N
20.79,22.89,0,452,0.00347,N
20.79,22.89,0,454.5,0.00347,N
20.7,22.89,0,454.5,0.00345,N
20.75,22.84,0,454,0.003452,N
20.7,22.89,0,454.5,0.00345,N
20.75,22.84,0,454,0.003452,N
20.79,22.79,0,458,0.003454,N
20.7,22.79,0,455.5,0.003435,N
20.7,22.79,0,452,0.003435,N
20.76,22.79,0,458.33,0.003448,N
20.7,22.79,0,460,0.003435,N
20.7,22.79,0,455,0.003435,N
20.7,22.79,0,455,0.003435,N
20.73,22.79,0,449,0.003442,N
20.7,22.79,0,459,0.003435,N
20.7,22.7,0,457,0.003422,N
20.73,22.7,0,454,0.003428,N
20.7,22.7,0,452.5,0.003422,N
20.7,22.77,0,456.75,0.003432,N
20.7,22.79,0,454.5,0.003435,N
20.7,22.7,0,453.5,0.003422,N
20.7,22.7,0,458,0.003422,N
20.7,22.7,0,451.5,0.003422,N
20.7,22.7,0,451,0.003422,N
20.7,22.7,0,455.67,0.003422,N
20.7,22.7,0,457.5,0.003422,N
20.7,22.7,0,452,0.003422,N
20.7,22.65,0,451,0.003414,N
20.7,22.63,0,454.67,0.003412,N
20.7,22.6,0,454.67,0.003406,N
20.7,22.6,0,454.5,0.003406,N
20.7,22.6,0,456,0.003406,N
20.7,22.5,0,455,0.003391,N
20.7,22.5,0,451.5,0.003391,N
20.7,22.5,0,455,0.003391,N
20.7,22.5,0,454.5,0.003391,N
20.7,22.5,0,451.67,0.003391,N
20.7,22.5,0,453.5,0.003391,N
20.7,22.5,0,456.5,0.003391,N
20.7,22.5,0,457,0.003391,N
20.7,22.5,0,454,0.003391,N
20.7,22.5,0,453.5,0.003391,N
20.7,22.5,0,457,0.003391,N
20.7,22.45,0,459,0.003383,N
20.7,22.5,0,459,0.003391,N
20.7,22.39,0,454.75,0.003375,N
20.7,22.39,0,457,0.003375,N
20.7,22.39,0,458,0.003375,N
20.7,22.39,0,449,0.003375,N
20.7,22.39,0,451,0.003375,N
20.7,22.39,0,457.5,0.003375,N
20.7,22.39,356,457,0.003375,Y
20.7,22.42,426,460.25,0.003379,N
20.7,22.5,423.67,465.33,0.003391,N
20.7,22.46,423.67,472.67,0.003386,N
20.72,22.5,419,470.75,0.003396,Y
20.73,22.5,419,472,0.003398,Y
20.72,22.53,419,470.5,0.0034,Y
20.77,22.65,411,478,0.003428,Y
20.79,22.79,411,492,0.003454,Y
20.82,22.87,411,497.75,0.003472,Y
20.82,23.03,408.33,499,0.003499,Y
20.82,23.03,400,507,0.003496,Y
20.89,23.18,396,514.75,0.003535,Y
20.89,23.29,396,515,0.003553,Y
20.89,23.29,396,520.75,0.003553,Y
20.89,23.29,396,526,0.003553,Y
20.89,23.32,398.33,527,0.003558,Y
20.95,23.39,399.5,531.25,0.00358,Y
20.96,23.46,413,536,0.003595,Y
21,23.5,411,542.75,0.003609,Y
21,23.5,411,541,0.003609,Y
21,23.57,411,548.5,0.00362,Y
21,23.6,412.2,553.25,0.003625,Y
21,23.6,405,559.25,0.003625,Y
21,23.6,405,567.33,0.003625,Y
21,23.7,405,569,0.00364,Y
21,23.7,405,576,0.00364,Y
21.03,23.72,405,578.75,0.003649,Y
21.03,23.72,412,585.75,0.003649,Y
21.05,23.75,419,590,0.003658,Y
21.03,23.72,419,590,0.003649,Y
21.1,23.76,419,587.67,0.003672,Y
21.08,23.72,419,594,0.00366,Y
21.03,23.67,419,602.33,0.003643,Y
21.08,23.77,419,611,0.003668,Y
21.1,23.79,419,611.33,0.003677,Y
21.1,23.79,419,613,0.003677,Y
21.1,23.73,419,615,0.003667,Y
21.15,23.72,419,615.75,0.003678,Y
21.2,23.75,419,620.5,0.003693,Y
21.2,23.79,419,630.67,0.0037,Y
21.2,23.79,419,640.5,0.0037,Y
21.26,23.86,423.67,641,0.003724,Y
21.29,23.87,422.5,650.75,0.003732,Y
21.29,23.89,422.5,650.5,0.003736,N
21.29,23.89,419,651,0.003736,Y
21.32,23.93,428.33,654.67,0.003749,Y
21.29,24,424.6,664.25,0.003753,Y
21.34,24,426,675.4,0.003765,Y
21.29,24.05,429.5,675,0.003761,Y
21.29,24.1,419,679,0.003769,Y
21.32,24.18,426,685.5,0.003787,Y
21.29,24.2,419,689.33,0.003785,Y
21.29,24.2,433,692.75,0.003785,Y
21.34,24.15,433,695.5,0.003788,Y
21.32,24.1,433,693.33,0.003777,Y
21.29,24.1,433,694.25,0.003769,Y
21.34,24.22,433,703,0.0038,Y
21.29,24.29,433,704.5,0.003799,Y
21.34,24.29,433,709,0.003811,Y
21.34,24.29,433,721.5,0.003811,Y
21.32,24.29,426.67,727,0.003807,Y
21.36,24.29,436.33,733,0.003814,Y
21.37,24.29,429,736.25,0.003816,Y
21.39,24.29,429,742,0.003822,Y
21.36,24.29,429,742.67,0.003814,Y
21.32,24.29,434,737,0.003807,Y
21.39,24.27,444,739.25,0.003819,Y
21.32,24.29,444,752,0.003807,Y
21.39,24.29,444,753.75,0.003822,Y
21.37,24.22,441.75,746.25,0.003806,Y
21.39,24.26,446,754.67,0.003818,Y
21.39,24.26,439,755.33,0.003818,Y
21.39,24.29,446.5,758.25,0.003822,Y
21.39,24.29,446,766.6,0.003822,Y
21.39,24.29,451.5,781,0.003822,Y
21.42,24.32,455.25,785.5,0.003833,Y
21.39,24.29,447.33,789.67,0.003822,Y
21.45,24.34,444,787.5,0.003843,Y
21.46,24.36,455.67,787.67,0.00385,Y
21.5,24.39,454,782.5,0.003864,Y
21.5,24.39,457.33,782.33,0.003864,Y
21.5,24.39,454,786,0.003864,Y
21.5,24.36,465.67,786.67,0.003859,Y
21.5,24.37,465.5,785.25,0.00386,Y
21.5,24.29,469.67,788,0.003848,Y
21.53,24.54,478.5,791.25,0.003895,Y
21.55,24.52,471.25,808.75,0.003897,Y
21.6,24.39,473,812,0.003888,Y
21.6,24.55,484.5,811,0.003914,Y
21.7,24.7,482.5,817.75,0.003962,Y
21.7,24.7,487.5,833.25,0.003962,Y
21.77,24.87,490,847.75,0.004005,Y
21.79,24.89,492,854,0.004015,Y
21.82,24.92,497.25,863.5,0.004026,Y
21.84,25.02,495.5,869.75,0.004049,Y
21.89,25.15,495.5,880,0.004082,Y
21.89,25.2,497,895.75,0.00409,Y
21.89,25.2,497,895.5,0.00409,Y
21.89,25.29,495.5,910.75,0.004106,Y
21.92,25.39,494,919.25,0.004128,Y
21.96,25.39,498.67,925.33,0.004141,Y
22,25.47,504.25,933.75,0.004163,Y
22,25.5,506,936,0.004168,Y
22,25.52,505.75,939.38,0.004171,Y
22,25.54,505.5,942.75,0.004174,Y
22.03,25.6,518.5,948.25,0.00419,Y
22.05,25.75,508.5,961.5,0.004221,Y
22.07,25.79,503.67,969.33,0.004233,Y
22.07,25.89,496.33,973.67,0.00425,Y
22.1,25.93,503,986.33,0.004264,Y
22.1,25.95,506,994.5,0.004267,Y
22.1,26.08,489.5,1003.25,0.004288,Y
22.1,25.83,478,1006.67,0.004248,Y
22.1,25.82,478,1009,0.004247,Y
22.1,25.8,483.25,998.75,0.004243,Y
22.1,25.82,484,998,0.004247,Y
22.1,26.05,476,1008,0.004284,Y
22.1,26.1,486.5,1021,0.004293,Y
22.1,26.07,476.25,1029.5,0.004288,Y
22.1,25.75,469,1025,0.004234,Y
22.1,25.79,459,1015,0.004242,Y
22.1,25.95,459,1011,0.004267,Y
22.1,26.03,459,1011.67,0.004281,Y
22.13,26.03,460.25,1025,0.004287,Y
22.1,26.1,446.5,1026.75,0.004293,Y
22.1,26.1,466.5,1035,0.004293,Y
22.1,26.18,450.25,1032,0.004305,Y
22.1,26.2,439,1025.67,0.004309,Y
22.1,26.2,450.25,1026.5,0.004309,Y
22.1,26.2,454,1024,0.004309,Y
22.08,26.2,450.25,1023.5,0.004302,Y
22.08,26.22,454,1026.5,0.004306,Y
22.1,26.29,454,1031.33,0.004324,Y
22.1,26.29,454,1027,0.004324,Y
22.1,26.29,457.75,1031,0.004324,Y
22.1,26.36,462.33,1033,0.004335,Y
22.1,26.32,454,1037,0.004328,Y
22.1,26.39,456.5,1038,0.004341,Y
22.1,26.39,454,1034.5,0.004341,Y
22.1,26.39,461.5,1038.5,0.004341,Y
22.1,26.39,444,1037,0.004341,Y
22.1,26.52,449.5,1037.5,0.004362,Y
22.13,26.44,449.5,1032.75,0.004356,Y
22.1,26.47,449.5,1031.5,0.004354,Y
22.1,26.45,460,1039.25,0.00435,Y
22.1,26.5,453,1038,0.004359,Y
22.1,26.45,449.5,1040.25,0.00435,Y
22.1,26.5,449.5,1036.75,0.004359,Y
22.1,26.55,460,1045.5,0.004367,Y
22.1,26.5,453,1038,0.004359,Y
22.1,26.5,454.75,1041.75,0.004359,Y
22.1,26.6,449.5,1047.5,0.004375,Y
22.1,26.6,449.5,1045.5,0.004375,Y
22.1,26.58,449.5,1041.5,0.004371,Y
22.15,26.6,449.5,1043,0.004389,Y
22.1,26.7,455.5,1049,0.004392,Y
22.1,26.67,454,1048,0.004386,Y
22.1,26.68,454,1047,0.004388,Y
22.1,26.63,469,1047.4,0.004379,Y
22.1,26.65,469,1050,0.004384,Y
22.1,26.63,464,1047.75,0.004379,Y
22.1,26.65,469,1047,0.004384,Y
22.1,26.64,469,1048.25,0.004382,Y
22.1,26.63,459,1044,0.004381,N
22.1,26.6,459,1036.5,0.004375,N
22.05,26.58,469,1039,0.004358,N
22.05,26.55,469,1039,0.004354,N
22.03,26.44,469,1034.25,0.004329,Y
22.05,26.34,469,1024.5,0.004319,Y
22,26.29,469,1024.75,0.004298,Y
22,26.29,469,1024,0.004298,Y
22,26.23,469,1021.67,0.004288,Y
22.07,26.26,464,1016,0.00431,Y
22.05,26.25,454,1009,0.004303,Y
22.08,26.29,454,1006.25,0.004318,Y
22.1,26.29,454,1007.5,0.004324,Y
22.1,26.25,461.5,1008,0.004317,Y
22.1,26.25,461.5,1002.5,0.004317,Y
22.1,26.25,464,999,0.004317,Y
22.1,26.25,459,1006,0.004317,Y
22.1,26.2,469,1003,0.004309,Y
22.08,26.22,461.5,1006.5,0.004306,Y
22.1,26.2,454,1014,0.004309,Y
22,26.1,454,1009,0.004266,Y
22.08,26.18,454,1009.6,0.0043,Y
22.03,26.13,454,1010.5,0.004277,Y
22,26.18,454,1012.5,0.004279,Y
22.03,26.23,454,1013.67,0.004296,Y
22.08,26.27,454,1023.25,0.004314,Y
22,26.2,439,1025,0.004283,Y
22.08,26.29,444.25,1022,0.004317,Y
22.07,26.36,453,1024,0.004326,Y
22.05,26.34,450.25,1030.5,0.004319,Y
22.07,26.36,454,1032,0.004326,Y
22.08,26.34,454,1033,0.004326,Y
22.03,26.34,469,1031,0.004312,Y
22.03,26.32,463,1039,0.004308,Y
22.03,26.39,471,1044.33,0.004323,Y
22.08,26.37,464,1039.5,0.00433,Y
22.08,26.37,464,1044,0.00433,Y
22.07,26.43,464,1044.67,0.004338,Y
22.07,26.46,474,1051,0.004344,Y
22.1,26.5,479,1047,0.004359,Y
22.1,26.5,465.25,1054,0.004359,Y
22.1,26.5,469,1063.75,0.004359,Y
22.1,26.5,464,1063.5,0.004359,Y
22.1,26.53,466.75,1061.25,0.004363,Y
22.1,26.6,465.67,1065.67,0.004375,Y
22.1,26.6,464,1073.25,0.004375,Y
22.1,26.6,459,1083.67,0.004375,Y
22.1,26.6,454,1082,0.004375,Y
22.13,26.6,454,1077,0.004384,Y
22.1,26.6,454,1077.33,0.004375,Y
22.18,26.6,454,1079.5,0.004396,Y
22.18,26.6,450.25,1077.75,0.004396,Y
22.18,26.6,442.75,1067.75,0.004396,Y
22.18,26.6,439,1070.25,0.004396,Y
22.2,26.6,439,1070.33,0.004402,Y
22.2,26.6,449.5,1075.5,0.004402,Y
22.2,26.6,454.75,1076.5,0.004402,Y
22.2,26.6,448,1068,0.004402,Y
22.2,26.6,444,1071.5,0.004402,Y
22.15,26.6,444,1075.75,0.004389,Y
22.15,26.6,444,1073.25,0.004389,Y
22.2,26.6,454.67,1069,0.004402,Y
22.18,26.68,460,1062.5,0.004408,Y
22.2,26.7,460,1066.25,0.004419,Y
22.2,26.76,449.33,1060,0.004429,Y
22.17,26.86,444,1077,0.004436,Y
22.2,26.79,444,1091.75,0.004434,Y
22.2,26.86,444,1097.33,0.004445,Y
22.18,26.92,440.25,1096.75,0.004448,Y
22.2,26.92,444,1104,0.004455,Y
22.2,26.89,454.67,1105,0.004451,Y
22.2,26.97,449.5,1104.75,0.004464,Y
22.2,27,454,1108.67,0.004469,Y
22.2,27,454,1116.25,0.004469,Y
22.2,27,454,1120.67,0.004469,Y
22.2,27.03,457.75,1127.25,0.004473,Y
22.2,27,454,1134.25,0.004469,Y
22.2,27,454,1131.25,0.004469,Y
22.2,27.05,454,1131,0.004477,Y
22.2,27,454,1129.75,0.004469,Y
22.2,27.07,454,1137.33,0.00448,Y
22.2,27,449.5,1136.5,0.004469,Y
22.2,27.08,460,1129,0.004481,Y
22.2,27.1,444,1126.5,0.004486,Y
22.2,27.08,444,1133.25,0.004481,Y
22.2,27.07,444,1139,0.00448,Y
22.2,27.1,444,1137,0.004486,Y
22.18,27.1,444,1136.75,0.004479,Y
22.2,27.1,444,1131.25,0.004486,Y
22.2,27.03,444,1132.33,0.004474,Y
22.2,27,444,1127.5,0.004469,Y
22.2,27.03,444,1114.5,0.004473,Y
22.2,27.1,460,1121.25,0.004486,Y
22.2,27.1,460,1124,0.004486,Y
22.18,27.18,454.75,1127.25,0.004491,Y
22.18,27.13,460,1136,0.004483,Y
22.18,27.13,458.5,1127.75,0.004483,Y
22.2,27.1,461.5,1122.5,0.004486,Y
22.2,27.1,464,1118,0.004486,Y
22.2,27.1,465.67,1110,0.004486,Y
22.2,27.08,481.5,1115,0.004481,Y
22.2,27.1,474,1119.75,0.004486,Y
22.2,27,486.5,1114,0.004469,Y
22.18,27,471.5,1104.75,0.004462,Y
22.2,27.07,474,1099.33,0.00448,Y
22.2,27,481.5,1097.75,0.004469,Y
22.2,26.95,489,1093.5,0.00446,Y
22.2,27,504,1088,0.004469,Y
22.2,27,502.33,1083.67,0.004469,Y
22.2,27,524,1085.5,0.004469,Y
22.2,26.96,550,1086.5,0.004463,Y
22.2,26.84,554.2,1081.8,0.004442,Y
22.26,26.86,562.33,1081,0.004461,Y
22.29,26.87,568.5,1063.25,0.004471,Y
22.32,26.87,606.5,1063,0.004478,Y
22.39,26.79,696.5,1078,0.004486,Y
22.39,26.97,657.25,1086,0.004517,Y
22.43,27,744,1098.33,0.004531,Y
22.47,26.89,708.75,1099,0.004526,Y
22.53,26.82,607,1092.33,0.004531,Y
22.58,26.84,660,1093.5,0.004545,Y
22.6,26.79,688.5,1100.5,0.004544,Y
22.6,26.82,558,1102,0.004548,Y
22.6,26.86,661.33,1105,0.004555,Y
22.68,26.89,665.5,1111.25,0.004582,Y
22.67,26.96,647.67,1108.33,0.004592,Y
22.7,27.08,638,1124.25,0.004621,Y
22.72,26.75,558,1125.25,0.004571,Y
22.7,26.89,534,1106,0.004589,Y
22.7,26.89,520,1110.33,0.004589,Y
22.7,26.92,513.5,1117.5,0.004594,Y
22.7,26.89,531.25,1120,0.004589,N
22.7,26.89,539,1113.67,0.004589,N
22.7,26.89,545.75,1104.75,0.004589,N
22.68,26.87,604.75,1103.25,0.004578,N
22.7,26.82,597.25,1102.75,0.004576,N
22.7,26.7,528,1090,0.004556,N
22.7,26.7,521,1086.25,0.004556,N
22.7,26.67,535.67,1083.67,0.004551,N
22.68,26.58,533.25,1078.5,0.004528,N
22.65,26.55,523.75,1064.75,0.004517,N
22.67,26.57,524,1053,0.004524,N
22.65,26.55,521,1051,0.004517,Y
22.63,26.5,536.25,1041,0.004501,Y
22.6,26.39,548.33,1039,0.004476,Y
22.63,26.5,565.75,1037.5,0.004501,Y
22.63,26.53,584.5,1043,0.004506,Y
22.6,26.5,535,1046.33,0.004494,Y
22.6,26.5,546.33,1045.33,0.004494,Y
22.6,26.5,630.5,1035.75,0.004494,Y
22.63,26.46,570.67,1029.67,0.004497,Y
22.65,26.5,630,1034,0.004507,Y
22.68,26.53,732.75,1038.5,0.004519,Y
22.72,26.47,686.25,1027,0.004523,Y
22.76,26.39,635.5,1022,0.00452,N
22.86,26.32,676,1024.75,0.004535,N
22.89,26.25,567.25,1020,0.00453,N
22.89,26.2,582.5,1015.5,0.004523,N
22.89,26.1,618.75,1007,0.004505,N
22.89,26.18,579.25,997.5,0.004518,N
22.89,26.13,590.33,1002,0.004511,N
22.89,26.1,584.5,1000,0.004505,N
22.89,26,564,997.75,0.004488,N
22.89,25.95,534,987,0.004478,Y
22.84,25.92,496.5,983,0.00446,Y
22.82,25.86,340.67,983,0.004445,Y
22.79,25.87,38.75,979,0.004437,N
22.79,25.82,31,977,0.00443,N
22.79,25.97,26.75,961.5,0.004456,N
22.75,26,22,963.25,0.004448,N
22.7,26,13,974,0.004436,N
22.7,26.08,31,965.25,0.004449,N
22.67,26.07,32.67,962.33,0.004438,N
22.6,26.05,33.5,957,0.004418,N
22.6,26.1,28,949.5,0.004426,N
22.57,26.1,31,950.33,0.004417,N
22.53,26.1,33.5,949.5,0.004406,N
22.5,26.1,31,948.75,0.004399,N
22.5,26.1,31,944,0.004399,N
22.42,26.05,33.5,934.5,0.004368,N
22.39,26.1,33.5,931.75,0.00437,N
22.39,26.1,28.67,928.67,0.00437,N
22.39,26.1,46,930.5,0.00437,N
22.39,26.1,53,923.25,0.00437,N
22.39,26.1,71.5,921,0.00437,N
22.34,26.1,103,916.5,0.004356,N
22.32,26.1,91.67,912.33,0.004352,N
22.29,26.1,90,902.25,0.004343,N
22.29,26.1,81.67,903,0.004343,N
22.29,26.1,112.75,898.5,0.004343,N
22.29,26.17,334.33,900.33,0.004354,Y
22.29,26.15,472.25,893.75,0.004351,Y
22.29,26.1,503.5,892.5,0.004343,N
22.27,26.17,567.5,883.5,0.004349,N
22.29,26.29,569.25,879.25,0.004375,N
22.29,26.26,490.67,887.33,0.00437,N
22.29,26.2,487.33,890,0.00436,N
22.29,26.2,500,891.25,0.00436,N
22.29,26.2,524,891,0.00436,N
22.29,26.18,545.33,881,0.004355,N
22.32,26.1,520.6,866.25,0.004349,N
22.29,26.1,509,864.67,0.004343,N
22.34,26.1,476.5,870,0.004356,N
22.32,26.1,471.5,862,0.004349,N
22.29,26.1,464,857.5,0.004343,N
22.29,26.1,464,851.33,0.004343,N
22.29,26.1,459,846.75,0.004343,N
22.29,26.1,459,844.67,0.004343,N
22.29,26.1,454.75,843,0.004343,N
22.29,26.1,444,840.5,0.004343,N
22.29,26.03,456,831.25,0.00433,N
22.29,26,461,829,0.004326,N
22.29,26,461.5,825.5,0.004326,N
22.29,26,464,813.67,0.004326,N
22.29,26,476.5,819,0.004326,N
22.29,26,489,819.5,0.004326,N
22.29,25.95,489,810,0.004317,N
22.29,25.95,484,809.5,0.004317,Y
22.29,25.96,454,801,0.00432,Y
22.27,25.89,451,795,0.004302,N
22.27,25.89,449.5,785,0.004302,N
22.27,25.92,449.5,795,0.004306,N
22.29,25.93,453,795.25,0.004314,N
22.25,25.89,451.75,797.5,0.004296,N
22.29,25.89,459,797,0.004308,N
22.27,25.89,459,795.5,0.004302,N
22.27,25.87,464,784.5,0.004298,N
22.29,25.89,454,775.5,0.004308,N
22.23,25.82,454,777.33,0.004281,N
22.22,25.89,448,775.5,0.00429,N
22.2,25.96,453,780,0.004296,Y
22.22,25.99,444,781.5,0.004307,Y
22.2,26.12,444,776.75,0.004323,Y
22.2,26.05,444,782,0.004311,Y
22.2,26.21,441.9,788.6,0.004338,Y
22.2,26.38,439.8,795.2,0.004365,Y
22.2,26.6,442.5,818.5,0.004402,Y
22.2,26.67,447,828.33,0.004413,Y
22.2,26.75,443.5,837,0.004426,Y
22.2,26.82,441,832.67,0.004439,Y
22.2,26.95,438,847.5,0.00446,Y
22.2,27,438,849,0.004469,Y
22.2,26.92,438,850,0.004455,Y
22.2,26.92,447,842.5,0.004455,Y
22.2,27.1,441,839,0.004486,Y
22.25,27.13,438,847.75,0.004502,Y
22.2,27.2,441,860,0.004502,Y
22.2,27.42,438,885.75,0.004539,Y
22.2,27.5,429,910,0.004552,Y
22.27,27.42,429,917.25,0.004558,Y
22.2,26.9,438,919.75,0.004452,Y
22.23,27.73,441,932,0.004599,Y
22.2,27.75,438,942,0.004593,Y
22.27,28.03,429,959.75,0.004659,Y
22.2,28,444,966.5,0.004636,Y
22.2,28.1,451,970.67,0.004652,Y
22.25,28.22,454,988.75,0.004686,Y
22.22,28.22,465.25,996.75,0.004679,Y
22.22,28.37,474.5,1012,0.004703,Y
22.29,28.39,479,1021,0.004727,Y
22.25,28.25,525.5,1019.5,0.004689,Y
22.29,28.39,515,1020,0.004727,Y
22.29,28.5,494,1037,0.004745,Y
22.29,28.43,487.33,1047,0.004733,Y
22.32,28.39,474.5,1051,0.004734,Y
22.32,28.39,486,1052.33,0.004736,Y
22.29,28.36,502.33,1048.33,0.004721,Y
22.29,28.34,540.5,1050.5,0.004718,Y
22.34,28.39,504,1052.25,0.004741,Y
22.39,28.2,489,1053,0.004724,Y
22.39,28.2,490.25,1051,0.004724,Y
22.39,28.29,536.33,1049.67,0.00474,Y
22.39,28.39,532,1054,0.004756,Y
22.39,28.29,543,1067.75,0.004739,Y
22.43,28.2,543,1066.33,0.004734,Y
22.45,28.25,543,1066.5,0.004747,Y
22.5,28.37,533.25,1081,0.004784,Y
22.46,28.33,527,1081.33,0.004767,Y
22.5,28.32,534,1084.5,0.004776,Y
22.55,28.32,530,1082.5,0.00479,Y
22.5,28.34,524,1087.5,0.004779,Y
22.53,28.39,526.25,1094,0.004795,Y
22.5,28.39,522,1103.33,0.004788,Y
22.5,28.03,517,1099.33,0.004727,Y
22.53,28.03,513.5,1085,0.004733,Y
22.58,28.22,524,1086.25,0.004781,Y
22.6,28.2,513.5,1103,0.004785,Y
22.6,28.25,513.5,1106.75,0.004793,Y
22.5,28.29,513.5,1104,0.004771,Y
22.6,28.32,518,1102.25,0.004805,Y
22.55,28.27,520.75,1097.5,0.004782,Y
22.6,28.29,525,1100,0.0048,Y
22.6,28.25,524.83,1101,0.004793,Y
22.6,28.2,524.67,1102,0.004785,Y
22.6,28.39,489,1102.5,0.004817,Y
22.6,28.39,474,1114,0.004817,Y
22.6,28.34,474,1112,0.004809,Y
22.6,28.17,472.75,1113.5,0.00478,Y
22.6,28.15,471.5,1105.25,0.004776,Y
22.6,28.23,464,1104.33,0.00479,Y
22.6,28.13,469,1107.33,0.004773,Y
22.58,28,465.25,1108.25,0.004743,Y
22.6,28,454,1101.67,0.004751,Y
22.55,27.82,450.25,1097,0.004706,Y
22.53,27.82,449.5,1092.25,0.004697,Y
22.5,27.82,454.75,1102.75,0.00469,Y
22.5,27.75,449.5,1097,0.004678,Y
22.53,27.7,454.75,1086.33,0.004678,Y
22.55,27.7,454.75,1092,0.004685,Y
22.5,27.6,460,1085,0.004654,Y
22.5,27.7,460,1084,0.004671,Y
22.5,27.6,436.5,1076.25,0.004654,Y
22.5,27.33,460,1060.67,0.004608,Y
22.55,27.45,449.5,1051.5,0.004642,Y
22.5,27.47,460.75,1062,0.004632,Y
22.5,27.39,461,1068.33,0.004618,Y
22.5,27.34,454,1074,0.00461,Y
22.5,27.29,469,1072,0.004601,Y
22.5,27.32,469,1068,0.004605,Y
22.5,27.29,479.67,1072,0.004601,Y
22.5,27.22,476.75,1072.75,0.00459,Y
22.5,27.22,476.5,1074,0.00459,Y
22.5,27.2,474,1069,0.004586,Y
22.5,27.15,481.5,1068.25,0.004577,Y
22.5,27.22,474,1079.75,0.00459,Y
22.47,27.2,479,1085,0.004578,Y
22.5,27.17,469,1066,0.00458,Y
22.5,27.13,474,1063.5,0.004573,Y
22.5,27.15,469,1065.5,0.004577,Y
22.5,27.13,474,1071.25,0.004573,Y
22.5,27.07,479,1068,0.004563,Y
22.5,27.1,478.5,1064.75,0.004569,Y
22.5,27.1,478.5,1070.75,0.004569,Y
22.5,27.1,477,1072.33,0.004569,Y
22.5,27.03,470.25,1079.25,0.004556,Y
22.5,27,469,1063.5,0.004552,Y
22.5,27,460.67,1074.33,0.004552,Y
22.5,26.97,465.25,1068.75,0.004547,Y
22.5,26.73,452.33,1064,0.004507,Y
22.5,26.93,446.5,1048.5,0.004539,Y
22.5,26.97,449.5,1054.5,0.004547,Y
22.5,27.05,460,1055.5,0.00456,Y
22.45,26.9,456,1064,0.00452,Y
22.42,26.82,456,1063.25,0.004499,Y
22.39,26.7,444,1078,0.00447,Y
22.39,26.96,444,1067.33,0.004515,Y
22.39,27.02,454.75,1074.75,0.004525,Y
22.39,26.82,453,1077.33,0.004491,Y
22.39,26.84,449.5,1072.75,0.004494,Y
22.39,26.75,449.5,1074.25,0.004478,Y
22.39,26.79,456,1074,0.004486,Y
22.36,26.73,449.33,1068.33,0.004467,Y
22.39,26.57,444,1062.75,0.004449,Y
22.39,26.68,444,1056.5,0.004466,Y
22.39,26.7,444,1054,0.00447,Y
22.39,26.75,444,1068,0.004478,Y
22.39,26.79,444,1074,0.004486,Y
